Country ISO3,Country Name,Indicator Id,Indicator,Subindicator Type,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
SVN,Slovenia,3116,Total early-stage Entrepreneurial Activity (TEA),% of 18-64 population,,4.63,4.05,2.6,4.36,4.63,4.78,6.4,5.36,4.65,3.65,5.42,6.45,6.33,5.91,8.02,6.85,6.37,7.8
SVN,Slovenia,3117,Established Business Ownership Rate,% of 18-64 population,,6.69,5.45,4.2,6.26,4.44,4.59,5.59,5.65,4.94,4.78,5.79,5.68,4.76,4.21,6.7,6.76,6.84,8.45
SVN,Slovenia,3118,Necessity-Driven Entrepreneurial Activity: Relative Prevalence,% of those involved in TEA,,29.57,20.09,16.5,11.17,10.18,9.56,12.07,9.6,16.24,12.05,7.36,24.06,25.46,23.67,,,,
SVN,Slovenia,3119,Improvement-Driven Opportunity Entrepreneurial Activity: Relative Prevalence,% of those involved in TEA,,,,,63.88,65.6,76.07,68.19,69.14,53.84,51.25,64.02,53.42,44.78,44.94,,,,
SVN,Slovenia,3120,Total early-stage Entrepreneurial Activity for Male Working Age Population,% of male 18-64 population ,,6.37,6.36,3.59,5.79,6.93,6.84,8.75,8.03,6.35,4.57,8.09,8.76,8.29,8.41,,,,
SVN,Slovenia,3121,Total early-stage Entrepreneurial Activity for Female Working Age Population,% of female 18-64 population,,2.86,1.66,1.59,2.92,2.29,2.68,4.01,2.56,2.86,2.68,2.59,4.02,4.25,3.27,,,,
SVN,Slovenia,3122,Informal Investors Rate,% of 18-64 population,,2.53,2.97,1.63,1.92,1.62,3.23,2.87,2.82,3.43,3.43,3.83,3.72,4.67,3.57,,,,
SVN,Slovenia,3123,Growth Expectation early-stage Entrepreneurial Activity: Relative Prevalence,% of TEA,,38.36,40.2,33.39,36.09,29.1,32.77,31.71,31.58,27.27,44.01,25.27,35.25,28.58,23.96,,,,
SVN,Slovenia,3124,New Product early-stage Entrepreneurial Activity,% of TEA,,48.31,57.87,59.3,48.32,55.26,49.17,47.34,48.85,45.33,51.11,49.08,47.62,57.75,47.64,33.2,34.24,25.54,
SVN,Slovenia,3125,International Orientation early-stage Entrepreneurial Activity,% of TEA,,,32.85,22.47,33.15,26.92,30.29,27.87,29.43,22.45,22.48,31.98,26.27,31.61,33.68,,,,
SWE,Sweden,3106,Perceived Capabilities,% of 18-64 population,44.41,42.73,42.25,42.25,44.68,41.86,41.65,,,42.43,40.32,36.99,38.8,36.65,36.7,35.51,34.5,38.42,50.69
SWE,Sweden,3107,Perceived Opportunities,% of 18-64 population,42.34,44.91,38.6,40.84,45.33,46.04,50.33,,,66.1,71.49,66.48,64.45,70.07,70.22,78.5,79.49,81.56,79.79
SWE,Sweden,3108,Fear of Failure Rate,% of 18-64 population,31.19,29.96,30.33,32.05,34.06,27.7,28.54,,,28.9,34.57,32.61,36.59,36.53,36.45,40.77,36.7,37.24,42.92
SWE,Sweden,3109,Entrepreneurial Intention,% of 18-64 population,,12.52,12.68,10.04,14.27,9.29,9,,,8.53,9.78,10.96,9.53,8.47,8.44,8.36,8.08,9.55,10.93
SWE,Sweden,3110,Know Startup Entrepreneur Rate,% of 18-64 population,49.34,50.56,49.1,44.15,48.41,45.91,46.58,,,53.92,41.42,41.04,37.14,37.48,38.66,,,,
SWE,Sweden,3111,Entrepreneurship as Desirable Career Choice,% of 18-64 population,,,52.05,53.26,52.06,50.86,52.38,,,56.93,51.78,,52.03,51.58,52.66,53.6,53.6,49.01,62.66
SWE,Sweden,3112,High Status Successful Entrepreneurship,% of 18-64 population,,,57.11,61.68,62.13,60.9,67.44,,,71.57,70.82,,71.51,70.9,69.81,69.9,70.52,72.13,78.72
SWE,Sweden,3113,Media Attention for Entrepreneurship,% of 18-64 population,,,54.94,53.99,54.77,57.1,62.84,,,60.78,62.33,,58.55,60.3,61.32,,,,
SWE,Sweden,3114,Nascent Entrepreneurship Rate,% of 18-64 population,1.95,1.8,2.03,1.69,1.71,2.23,1.86,,,2.34,3.47,4.59,5.87,4.86,4.79,,,,
SWE,Sweden,3115,New Business Ownership Rate,% of 18-64 population,2.11,2.41,2.42,2.16,2.54,1.39,2.38,,,2.54,2.33,1.85,2.46,1.9,2.62,,,,
SWE,Sweden,3116,Total early-stage Entrepreneurial Activity (TEA),% of 18-64 population,5.65,3.9,4.12,3.71,4.04,3.45,4.15,,,4.88,5.8,6.44,8.25,6.71,7.16,7.58,7.29,6.82,8.25
SWE,Sweden,3117,Established Business Ownership Rate,% of 18-64 population,5.65,6.76,5.31,6.03,6.32,4.99,4.7,,,6.4,7,5.25,6.03,6.46,5.2,4.5,4.17,5.28,4.88
SWE,Sweden,3118,Necessity-Driven Entrepreneurial Activity: Relative Prevalence,% of those involved in TEA,11.05,17.07,9.03,9,14.43,7.11,9.52,,,13.36,6.09,6.84,9.69,7.91,9.22,,,,
SWE,Sweden,3119,Improvement-Driven Opportunity Entrepreneurial Activity: Relative Prevalence,% of those involved in TEA,,,,,61.49,74.16,76.38,,,71.61,67.62,48.59,58.43,56.16,52.62,,,,
SWE,Sweden,3120,Total early-stage Entrepreneurial Activity for Male Working Age Population,% of male 18-64 population ,7.1,5.24,6.1,5.19,5.08,4.44,5.78,,,6.24,7.08,7.99,10.24,9.54,9.38,,,,
SWE,Sweden,3121,Total early-stage Entrepreneurial Activity for Female Working Age Population,% of female 18-64 population,4.16,2.51,2.06,2.18,2.99,2.43,2.47,,,3.49,4.49,4.84,6.2,3.79,4.81,,,,
SWE,Sweden,3122,Informal Investors Rate,% of 18-64 population,3.27,2.84,2.28,2.43,2.34,2.61,3.74,,,6.63,8.67,4.25,5.94,5.64,6.31,,,,
SWE,Sweden,3123,Growth Expectation early-stage Entrepreneurial Activity: Relative Prevalence,% of TEA,29.79,34.25,29.73,26.57,27.29,31.07,35.54,,,19.28,26.43,16.57,13.99,21.53,18,,,,
SWE,Sweden,3124,New Product early-stage Entrepreneurial Activity,% of TEA,,38.43,34.64,35.74,29.15,48.53,29.84,,,42.06,40.61,36.05,45.53,45.38,45.13,33.6,29.05,33.71,
SWE,Sweden,3125,International Orientation early-stage Entrepreneurial Activity,% of TEA,,,23.62,15.89,10.71,28.12,13.89,,,10.4,15.29,21.92,22.16,27.36,17.75,,,,
SYR,Syrian Arab Republic,3106,Perceived Capabilities,% of 18-64 population,,,,,,,,,61.85,,,,,,,,,,
SYR,Syrian Arab Republic,3107,Perceived Opportunities,% of 18-64 population,,,,,,,,,54.2,,,,,,,,,,
SYR,Syrian Arab Republic,3108,Fear of Failure Rate,% of 18-64 population,,,,,,,,,18.14,,,,,,,,,,
SYR,Syrian Arab Republic,3109,Entrepreneurial Intention,% of 18-64 population,,,,,,,,,54.02,,,,,,,,,,
SYR,Syrian Arab Republic,3110,Know Startup Entrepreneur Rate,% of 18-64 population,,,,,,,,,30.87,,,,,,,,,,
SYR,Syrian Arab Republic,3111,Entrepreneurship as Desirable Career Choice,% of 18-64 population,,,,,,,,,88.82,,,,,,,,,,
SYR,Syrian Arab Republic,3112,High Status Successful Entrepreneurship,% of 18-64 population,,,,,,,,,89.48,,,,,,,,,,
SYR,Syrian Arab Republic,3113,Media Attention for Entrepreneurship,% of 18-64 population,,,,,,,,,55.25,,,,,,,,,,
SYR,Syrian Arab Republic,3114,Nascent Entrepreneurship Rate,% of 18-64 population,,,,,,,,,3.4,,,,,,,,,,
SYR,Syrian Arab Republic,3115,New Business Ownership Rate,% of 18-64 population,,,,,,,,,5.11,,,,,,,,,,
SYR,Syrian Arab Republic,3116,Total early-stage Entrepreneurial Activity (TEA),% of 18-64 population,,,,,,,,,8.46,,,,,,,,,,
SYR,Syrian Arab Republic,3117,Established Business Ownership Rate,% of 18-64 population,,,,,,,,,6.71,,,,,,,,,,
SYR,Syrian Arab Republic,3118,Necessity-Driven Entrepreneurial Activity: Relative Prevalence,% of those involved in TEA,,,,,,,,,36.87,,,,,,,,,,
SYR,Syrian Arab Republic,3119,Improvement-Driven Opportunity Entrepreneurial Activity: Relative Prevalence,% of those involved in TEA,,,,,,,,,43.49,,,,,,,,,,
SYR,Syrian Arab Republic,3120,Total early-stage Entrepreneurial Activity for Male Working Age Population,% of male 18-64 population ,,,,,,,,,13.64,,,,,,,,,,
SYR,Syrian Arab Republic,3121,Total early-stage Entrepreneurial Activity for Female Working Age Population,% of female 18-64 population,,,,,,,,,3.12,,,,,,,,,,
SYR,Syrian Arab Republic,3122,Informal Investors Rate,% of 18-64 population,,,,,,,,,5.59,,,,,,,,,,
SYR,Syrian Arab Republic,3123,Growth Expectation early-stage Entrepreneurial Activity: Relative Prevalence,% of TEA,,,,,,,,,40.52,,,,,,,,,,
SYR,Syrian Arab Republic,3124,New Product early-stage Entrepreneurial Activity,% of TEA,,,,,,,,,43.4,,,,,,,,,,
SYR,Syrian Arab Republic,3125,International Orientation early-stage Entrepreneurial Activity,% of TEA,,,,,,,,,18.1,,,,,,,,,,
THA,Thailand,3106,Perceived Capabilities,% of 18-64 population,,40.07,,,45.62,34.77,42.55,,,,42.68,45.97,44.38,50.12,46.22,43.51,48.86,50.98,
THA,Thailand,3107,Perceived Opportunities,% of 18-64 population,,21.92,,,33.93,20.97,18.86,,,,40.14,44.61,45.34,47.35,41,37.67,49.13,50.11,
THA,Thailand,3108,Fear of Failure Rate,% of 18-64 population,,35.77,,,48.84,52.54,41.91,,,,55.14,50.06,49.32,42.44,46.62,52.1,52.69,58.92,
THA,Thailand,3109,Entrepreneurial Intention,% of 18-64 population,,16.55,,,34.79,26.41,21.35,,,,26.46,18.98,18.47,21.75,16.73,22.59,37.36,31.51,
THA,Thailand,3110,Know Startup Entrepreneur Rate,% of 18-64 population,,37.09,,,36.26,35.12,26.96,,,,31.46,34.74,35.58,36.4,32.56,,,,
THA,Thailand,3111,Entrepreneurship as Desirable Career Choice,% of 18-64 population,,,,,88.03,84.29,87.15,,,,77.01,75.67,74.52,73.6,71.5,73.7,74.72,80.1,
THA,Thailand,3112,High Status Successful Entrepreneurship,% of 18-64 population,,,,,77.71,76.28,81.76,,,,79.11,79.12,74.83,71.11,69.39,73.6,74.48,80.87,
THA,Thailand,3113,Media Attention for Entrepreneurship,% of 18-64 population,,,,,84.91,82.95,81.84,,,,83.99,84.07,77.16,80.31,72.46,,,,
THA,Thailand,3114,Nascent Entrepreneurship Rate,% of 18-64 population,,11.63,,,9.73,4.05,9.37,,,,8.27,8.74,7.87,7.63,4.49,,,,
THA,Thailand,3115,New Business Ownership Rate,% of 18-64 population,,8.4,,,13.06,11.49,18.6,,,,12.22,11.32,10.43,16.73,9.47,,,,
THA,Thailand,3116,Total early-stage Entrepreneurial Activity (TEA),% of 18-64 population,,18.9,,,20.74,15.2,26.87,,,,19.51,18.94,17.66,23.3,13.74,17.24,21.62,19.68,
THA,Thailand,3117,Established Business Ownership Rate,% of 18-64 population,,13.28,,,14.1,17.42,21.35,,,,30.11,29.69,28.02,33.06,24.61,27.5,15.18,19.58,
THA,Thailand,3118,Necessity-Driven Entrepreneurial Activity: Relative Prevalence,% of those involved in TEA,,17.05,,,24.03,31.28,29.01,,,,18.9,16.69,18.67,17.81,17.18,,,,
THA,Thailand,3119,Improvement-Driven Opportunity Entrepreneurial Activity: Relative Prevalence,% of those involved in TEA,,,,,57.27,56.93,46.59,,,,66.77,67.4,67.8,71.23,75.86,,,,
THA,Thailand,3120,Total early-stage Entrepreneurial Activity for Male Working Age Population,% of male 18-64 population ,,19.35,,,22.2,16.25,27.78,,,,18.08,17.26,18.02,24.53,12.68,,,,
THA,Thailand,3121,Total early-stage Entrepreneurial Activity for Female Working Age Population,% of female 18-64 population,,18.46,,,19.33,14.18,25.95,,,,20.89,20.56,17.32,22.12,14.76,,,,
THA,Thailand,3122,Informal Investors Rate,% of 18-64 population,,5.28,,,5.94,3.65,4.74,,,,5.35,3.16,4.99,5.23,2.94,,,,
THA,Thailand,3123,Growth Expectation early-stage Entrepreneurial Activity: Relative Prevalence,% of TEA,,14.18,,,22.67,14.1,6.44,,,,19.48,14.34,16.47,8.89,9.94,,,,
THA,Thailand,3124,New Product early-stage Entrepreneurial Activity,% of TEA,,46.73,,,63.27,50.42,41.77,,,,58.06,41.61,58.86,49.62,41.13,17.1,29.29,17.8,
THA,Thailand,3125,International Orientation early-stage Entrepreneurial Activity,% of TEA,,,,,7.74,1.23,1.07,,,,6.12,4.44,1.86,3.81,3.24,,,,
TON,Tonga,3106,Perceived Capabilities,% of 18-64 population,,,,,,,,,53,,,,,,,,,,
TON,Tonga,3107,Perceived Opportunities,% of 18-64 population,,,,,,,,,56.17,,,,,,,,,,
TON,Tonga,3108,Fear of Failure Rate,% of 18-64 population,,,,,,,,,64.75,,,,,,,,,,
TON,Tonga,3109,Entrepreneurial Intention,% of 18-64 population,,,,,,,,,5.69,,,,,,,,,,
TON,Tonga,3110,Know Startup Entrepreneur Rate,% of 18-64 population,,,,,,,,,65.83,,,,,,,,,,
TON,Tonga,3111,Entrepreneurship as Desirable Career Choice,% of 18-64 population,,,,,,,,,90.57,,,,,,,,,,
TON,Tonga,3112,High Status Successful Entrepreneurship,% of 18-64 population,,,,,,,,,51.82,,,,,,,,,,
TON,Tonga,3113,Media Attention for Entrepreneurship,% of 18-64 population,,,,,,,,,79.85,,,,,,,,,,
TON,Tonga,3114,Nascent Entrepreneurship Rate,% of 18-64 population,,,,,,,,,6.45,,,,,,,,,,
TON,Tonga,3115,New Business Ownership Rate,% of 18-64 population,,,,,,,,,11.12,,,,,,,,,,
TON,Tonga,3116,Total early-stage Entrepreneurial Activity (TEA),% of 18-64 population,,,,,,,,,17.39,,,,,,,,,,
TON,Tonga,3117,Established Business Ownership Rate,% of 18-64 population,,,,,,,,,2.26,,,,,,,,,,
TON,Tonga,3118,Necessity-Driven Entrepreneurial Activity: Relative Prevalence,% of those involved in TEA,,,,,,,,,33.07,,,,,,,,,,
TON,Tonga,3119,Improvement-Driven Opportunity Entrepreneurial Activity: Relative Prevalence,% of those involved in TEA,,,,,,,,,38.79,,,,,,,,,,
TON,Tonga,3120,Total early-stage Entrepreneurial Activity for Male Working Age Population,% of male 18-64 population ,,,,,,,,,16.15,,,,,,,,,,
TON,Tonga,3121,Total early-stage Entrepreneurial Activity for Female Working Age Population,% of female 18-64 population,,,,,,,,,18.61,,,,,,,,,,
TON,Tonga,3122,Informal Investors Rate,% of 18-64 population,,,,,,,,,2.94,,,,,,,,,,
TON,Tonga,3123,Growth Expectation early-stage Entrepreneurial Activity: Relative Prevalence,% of TEA,,,,,,,,,28.15,,,,,,,,,,
TON,Tonga,3124,New Product early-stage Entrepreneurial Activity,% of TEA,,,,,,,,,52.46,,,,,,,,,,
TON,Tonga,3125,International Orientation early-stage Entrepreneurial Activity,% of TEA,,,,,,,,,33.16,,,,,,,,,,
TTO,Trinidad and Tobago,3106,Perceived Capabilities,% of 18-64 population,,,,,,,,,,82.76,81.21,76.06,75.26,75.23,,,,,
TTO,Trinidad and Tobago,3107,Perceived Opportunities,% of 18-64 population,,,,,,,,,,69.11,62.14,59.23,58.01,58.62,,,,,
TTO,Trinidad and Tobago,3108,Fear of Failure Rate,% of 18-64 population,,,,,,,,,,11.59,16.71,16.65,19.75,16.79,,,,,
TTO,Trinidad and Tobago,3109,Entrepreneurial Intention,% of 18-64 population,,,,,,,,,,30.36,35.21,37.48,28.69,33.91,,,,,
TTO,Trinidad and Tobago,3110,Know Startup Entrepreneur Rate,% of 18-64 population,,,,,,,,,,45.94,38.99,37.34,39.11,41.86,,,,,
TTO,Trinidad and Tobago,3111,Entrepreneurship as Desirable Career Choice,% of 18-64 population,,,,,,,,,,83.21,83.58,77.93,79.54,79.47,,,,,
TTO,Trinidad and Tobago,3112,High Status Successful Entrepreneurship,% of 18-64 population,,,,,,,,,,77.59,81.8,75.67,72.02,69.5,,,,,
TTO,Trinidad and Tobago,3113,Media Attention for Entrepreneurship,% of 18-64 population,,,,,,,,,,67.18,61.39,63.79,61.02,65.6,,,,,
TTO,Trinidad and Tobago,3114,Nascent Entrepreneurship Rate,% of 18-64 population,,,,,,,,,,8.93,13.91,8.76,11.38,7.47,,,,,
TTO,Trinidad and Tobago,3115,New Business Ownership Rate,% of 18-64 population,,,,,,,,,,6.31,9.25,6.52,8.5,7.44,,,,,
TTO,Trinidad and Tobago,3116,Total early-stage Entrepreneurial Activity (TEA),% of 18-64 population,,,,,,,,,,15,22.67,14.96,19.48,14.62,,,,,
TTO,Trinidad and Tobago,3117,Established Business Ownership Rate,% of 18-64 population,,,,,,,,,,8.54,6.91,7.19,11.4,8.48,,,,,
TTO,Trinidad and Tobago,3118,Necessity-Driven Entrepreneurial Activity: Relative Prevalence,% of those involved in TEA,,,,,,,,,,14.28,14.88,15.09,11.24,12.01,,,,,
TTO,Trinidad and Tobago,3119,Improvement-Driven Opportunity Entrepreneurial Activity: Relative Prevalence,% of those involved in TEA,,,,,,,,,,47.13,43.92,59.88,76.03,64.26,,,,,
TTO,Trinidad and Tobago,3120,Total early-stage Entrepreneurial Activity for Male Working Age Population,% of male 18-64 population ,,,,,,,,,,15.68,27.45,16.71,23.27,16.08,,,,,
TTO,Trinidad and Tobago,3121,Total early-stage Entrepreneurial Activity for Female Working Age Population,% of female 18-64 population,,,,,,,,,,14.31,18,13.18,15.62,13.16,,,,,
TTO,Trinidad and Tobago,3122,Informal Investors Rate,% of 18-64 population,,,,,,,,,,6.86,7.72,6.94,6.81,5.26,,,,,
TTO,Trinidad and Tobago,3123,Growth Expectation early-stage Entrepreneurial Activity: Relative Prevalence,% of TEA,,,,,,,,,,17,23.18,22.84,31.9,32.91,,,,,
TTO,Trinidad and Tobago,3124,New Product early-stage Entrepreneurial Activity,% of TEA,,,,,,,,,,13.14,11.33,21.65,17.22,26.03,,,,,
TTO,Trinidad and Tobago,3125,International Orientation early-stage Entrepreneurial Activity,% of TEA,,,,,,,,,,7.94,7.24,8.62,7.08,7.03,,,,,
TUN,Tunisia,3106,Perceived Capabilities,% of 18-64 population,,,,,,,,,40.26,53.11,,62.18,,,59.93,,,,
TUN,Tunisia,3107,Perceived Opportunities,% of 18-64 population,,,,,,,,,14.88,37.58,,32.55,,,48.79,,,,
TUN,Tunisia,3108,Fear of Failure Rate,% of 18-64 population,,,,,,,,,33.74,23.18,,14.88,,,40.25,,,,
TUN,Tunisia,3109,Entrepreneurial Intention,% of 18-64 population,,,,,,,,,53.55,24.12,,21.58,,,28.8,,,,
TUN,Tunisia,3110,Know Startup Entrepreneur Rate,% of 18-64 population,,,,,,,,,36.64,57.47,,34.6,,,48.85,,,,
TUN,Tunisia,3111,Entrepreneurship as Desirable Career Choice,% of 18-64 population,,,,,,,,,87.04,89.06,,87.9,,,71.1,,,,
TUN,Tunisia,3112,High Status Successful Entrepreneurship,% of 18-64 population,,,,,,,,,93.94,92.75,,93.92,,,72.1,,,,
TUN,Tunisia,3113,Media Attention for Entrepreneurship,% of 18-64 population,,,,,,,,,70.45,78.44,,47.57,,,48.35,,,,
TUN,Tunisia,3114,Nascent Entrepreneurship Rate,% of 18-64 population,,,,,,,,,2.21,1.73,,2.38,,,5.41,,,,
TUN,Tunisia,3115,New Business Ownership Rate,% of 18-64 population,,,,,,,,,7.22,4.44,,2.48,,,4.86,,,,
TUN,Tunisia,3116,Total early-stage Entrepreneurial Activity (TEA),% of 18-64 population,,,,,,,,,9.43,6.12,,4.78,,,10.13,,,,
TUN,Tunisia,3117,Established Business Ownership Rate,% of 18-64 population,,,,,,,,,10.18,9.01,,4.37,,,5.02,,,,
TUN,Tunisia,3118,Necessity-Driven Entrepreneurial Activity: Relative Prevalence,% of those involved in TEA,,,,,,,,,20.01,23.73,,35.47,,,18.03,,,,
TUN,Tunisia,3119,Improvement-Driven Opportunity Entrepreneurial Activity: Relative Prevalence,% of those involved in TEA,,,,,,,,,56.64,47.96,,42.29,,,64.1,,,,
TUN,Tunisia,3120,Total early-stage Entrepreneurial Activity for Male Working Age Population,% of male 18-64 population ,,,,,,,,,13.74,8.22,,6.75,,,14.98,,,,
TUN,Tunisia,3121,Total early-stage Entrepreneurial Activity for Female Working Age Population,% of female 18-64 population,,,,,,,,,5.08,4.08,,2.87,,,5.33,,,,
TUN,Tunisia,3122,Informal Investors Rate,% of 18-64 population,,,,,,,,,5.87,5.09,,2.54,,,8.02,,,,
TUN,Tunisia,3123,Growth Expectation early-stage Entrepreneurial Activity: Relative Prevalence,% of TEA,,,,,,,,,15.5,17.17,,26.05,,,52.16,,,,
TUN,Tunisia,3124,New Product early-stage Entrepreneurial Activity,% of TEA,,,,,,,,,25.12,36.98,,51.85,,,52.96,,,,
TUN,Tunisia,3125,International Orientation early-stage Entrepreneurial Activity,% of TEA,,,,,,,,,4,8.44,,3.88,,,15.09,,,,
TUR,Turkey,3106,Perceived Capabilities,% of 18-64 population,,,,,,54.66,49.08,48.77,,54.18,42.08,49.44,52.24,,,54.19,,56.84,
TUR,Turkey,3107,Perceived Opportunities,% of 18-64 population,,,,,,33.91,39.45,36.19,,36.14,32.36,39.88,38.63,,,49.57,,44.31,
TUR,Turkey,3108,Fear of Failure Rate,% of 18-64 population,,,,,,26.59,23.13,34.01,,24.97,22.49,30.39,30.39,,,30.88,,28.1,
TUR,Turkey,3109,Entrepreneurial Intention,% of 18-64 population,,,,,,20.1,19.05,20.8,,19.43,8.54,14.72,28.06,,,30.28,,29.73,
TUR,Turkey,3110,Know Startup Entrepreneur Rate,% of 18-64 population,,,,,,34.46,33.57,31.1,,36.43,24.57,34.06,31.69,,,,,,
TUR,Turkey,3111,Entrepreneurship as Desirable Career Choice,% of 18-64 population,,,,,,77.24,75.44,71.73,,71.15,,67.07,64.03,,,80.8,,80.79,
TUR,Turkey,3112,High Status Successful Entrepreneurship,% of 18-64 population,,,,,,85.6,82.46,79.72,,76.4,,76.14,73.95,,,72.1,,66.09,
TUR,Turkey,3113,Media Attention for Entrepreneurship,% of 18-64 population,,,,,,64.16,62.1,62.89,,61.68,,57.46,52.66,,,,,,
TUR,Turkey,3114,Nascent Entrepreneurship Rate,% of 18-64 population,,,,,,2.2,1.87,3.19,,3.73,6.28,7.25,5.52,,,,,,
TUR,Turkey,3115,New Business Ownership Rate,% of 18-64 population,,,,,,4.01,3.71,3.01,,5.08,5.95,5.36,4.71,,,,,,
TUR,Turkey,3116,Total early-stage Entrepreneurial Activity (TEA),% of 18-64 population,,,,,,6.07,5.58,5.96,,8.59,11.87,12.22,9.95,,,16.14,,14.24,
TUR,Turkey,3117,Established Business Ownership Rate,% of 18-64 population,,,,,,11.45,5.46,4.82,,10.73,7.96,8.68,5.67,,,9.4,,8.65,
TUR,Turkey,3118,Necessity-Driven Entrepreneurial Activity: Relative Prevalence,% of those involved in TEA,,,,,,29.49,35.53,38.51,,37.33,31.58,30.88,30.24,,,,,,
TUR,Turkey,3119,Improvement-Driven Opportunity Entrepreneurial Activity: Relative Prevalence,% of those involved in TEA,,,,,,22.76,34.97,41.23,,46.66,44.83,54.57,53.62,,,,,,
TUR,Turkey,3120,Total early-stage Entrepreneurial Activity for Male Working Age Population,% of male 18-64 population ,,,,,,8.53,8.65,9.38,,13.45,16.5,17.49,13.51,,,,,,
TUR,Turkey,3121,Total early-stage Entrepreneurial Activity for Female Working Age Population,% of female 18-64 population,,,,,,3.53,2.41,2.44,,3.67,7.23,6.85,6.33,,,,,,
TUR,Turkey,3122,Informal Investors Rate,% of 18-64 population,,,,,,3.01,4.69,4.83,,8.22,5.09,9.09,11.57,,,,,,
TUR,Turkey,3123,Growth Expectation early-stage Entrepreneurial Activity: Relative Prevalence,% of TEA,,,,,,44.44,61.1,32.16,,42.14,43.96,43.35,58.91,,,,,,
TUR,Turkey,3124,New Product early-stage Entrepreneurial Activity,% of TEA,,,,,,65.41,69.5,86.66,,71.48,68.26,59.73,77.02,,,30.8,,30.8,
TUR,Turkey,3125,International Orientation early-stage Entrepreneurial Activity,% of TEA,,,,,,17.38,17.43,20.66,,18.74,9.15,15.12,13.96,,,,,,
UGA,Uganda,3106,Perceived Capabilities,% of 18-64 population,,,85.55,78.39,,,,,84.78,86.69,,87.69,83.84,84.86,,,,,
UGA,Uganda,3107,Perceived Opportunities,% of 18-64 population,,,61.57,71.67,,,,,73.78,80.54,,80.69,81.1,76.91,,,,,
UGA,Uganda,3108,Fear of Failure Rate,% of 18-64 population,,,29.56,23.33,,,,,28.77,20.65,,15.25,15.03,12.55,,,,,
UGA,Uganda,3109,Entrepreneurial Intention,% of 18-64 population,,,47.11,40.08,,,,,58.38,77.09,,79.08,60.72,60.19,,,,,
UGA,Uganda,3110,Know Startup Entrepreneur Rate,% of 18-64 population,,,56.69,73.46,,,,,63.75,70.27,,68.8,68.9,67.94,,,,,
UGA,Uganda,3111,Entrepreneurship as Desirable Career Choice,% of 18-64 population,,,87.43,91.27,,,,,81.32,81.09,,,88.25,,,,,,
UGA,Uganda,3112,High Status Successful Entrepreneurship,% of 18-64 population,,,85.93,87.05,,,,,84.75,87.29,,,95.29,,,,,,
UGA,Uganda,3113,Media Attention for Entrepreneurship,% of 18-64 population,,,79.92,77.38,,,,,74.58,81.95,,,87.5,,,,,,
